<a href="../../opendoc/openDocument.jsp?iDocID=klUIcZcACRyJMCYATwIAISg1r4Y&sIDType=CUID&sType=pdf&sWindow=Same" title="Link to B0149 Report Description" target="_self" nav="doc">B0149: Positions by Funding Source as of AUG 2022</a>

Execution Date: 8/2/22

Org Unit	Org Unit Desc	Position	Position Desc	Applcn of Fund	Fund	Funding Source	Cost Center	Valid From	Valid To	Fund %	Budgeted Amount	Salaried Amount	Difference Budget Amt & Salary Amt	 PT FTE Positions	 FT FTE Positions	Total FTE Positions
21023924	NCR NAT DPR ED Pettigrew SP	60095476	GUW*GN04	14800	461680001	Appropriated	4652100000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60095477	GUW*GN04	14800	461680001	Appropriated	4652100000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60095478	MusmCurator1*GN10	14800	461680001	Appropriated	4652100000	7/1/15	12/31/99	100.00	7,197.00	0.00	7,197.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60096142	GUW*GN04	14800	461680001	Appropriated	4652100000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60096143	GUW*GN04	14800	461680001	Appropriated	4652100000	7/1/15	12/31/99	100.00	5,000.00	41,600.00	-36,600.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60032844	Parks Superintendent II	14800	461680001	Appropriated	4653700000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60032868	Park Ranger I	14800	461680001	Appropriated	4653700000	7/1/22	12/31/99	100.00	41,701.00	41,701.00	0.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60032893	Administrative Specialist I	14800	461680001	Appropriated	4653700000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60032917	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653700000	7/1/22	12/31/99	100.00	37,455.00	37,455.00	0.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60033235	Maintenance/Construction Technician I	14800	461680001	Appropriated	4653700000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023925	NCR NAT DPR SD Singletary Lake SP	60095497	GUW*GN04	14800	461680001	Appropriated	4653700000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60032975	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654200000	7/1/20	12/31/99	100.00	34,359.00	0.00	34,359.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60033139	Maintenance/Construction Technician I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	35,124.00	35,124.00	0.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60033214	Maintenance/Construction Technician I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60091480	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	40,879.00	40,879.00	0.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60093895	GUW*GN04	14800	461680001	Appropriated	4654200000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60093897	GUW*GN04	14800	461680001	Appropriated	4654200000	1/1/21	12/31/99	100.00	16,640.00	0.00	16,640.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60093898	GUW*GN04	14800	461680001	Appropriated	4654200000	4/7/18	12/31/99	100.00	16,640.00	0.00	16,640.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60093900	GUW*GN03 (LEAD Park Attendant/Fee Coll)	14800	461680001	Appropriated	4654200000	2/19/22	12/31/99	100.00	24,960.00	27,040.00	-2,080.00		1.000	1.000
21023926	NCR NAT DPR SD CRMO Maintenance	60096146	GUW*GN04	14800	461680001	Appropriated	4655000000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60032804	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	37,851.00	37,851.00	0.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60032953	Maintenance/Construction Supervisor II	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	44,149.00	44,149.00	0.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60033035	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	37,851.00	37,851.00	0.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60095164	GUW*GN03	14800	461680001	Appropriated	4654500000	7/1/15	12/31/99	100.00	6,396.00	29,120.00	-22,724.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60095177	GUW*GN04	14800	461680001	Appropriated	4654500000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		0.400	0.400
21023927	NCR NAT DPR WD LAJA Maintenance	60095181	GUW*GN03	14800	461680001	Appropriated	4654500000	7/1/15	12/31/99	100.00	7,197.00	24,960.00	-17,763.00		0.400	0.400
21023927	NCR NAT DPR WD LAJA Maintenance	60095372	AdminAssoc1*GN03	14800	461680001	Appropriated	4654500000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60095374	GUW*GN04	14800	461680001	Appropriated	4654500000	7/1/15	12/31/99	100.00	5,536.00	24,960.00	-19,424.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60095375	GUW*GN04	14800	461680001	Appropriated	4654500000	7/1/15	12/31/99	100.00	4,920.00	24,960.00	-20,040.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	60095376	GUW*GN04	14800	461680001	Appropriated	4654500000	1/1/21	12/31/99	100.00	1,107.00	12,480.00	-11,373.00		0.400	0.400
21023927	NCR NAT DPR WD LAJA Maintenance	60095377	GUW*GN04	14800	461680001	Appropriated	4654500000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		0.400	0.400
21023927	NCR NAT DPR WD LAJA Maintenance	65020597	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023927	NCR NAT DPR WD LAJA Maintenance	65032001	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023928	NCR NAT DPR SD LANO Maintenance	60032927	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654300000	3/21/22	12/31/99	100.00	39,513.00	0.00	39,513.00		1.000	1.000
21023928	NCR NAT DPR SD LANO Maintenance	60033141	Maintenance/Construction Supervisor II	14800	461680001	Appropriated	4654300000	7/1/22	12/31/99	100.00	43,376.00	43,376.00	0.00		1.000	1.000
21023928	NCR NAT DPR SD LANO Maintenance	60033215	Maintenance/Construction Technician I	14800	461680001	Appropriated	4654300000	7/1/22	12/31/99	100.00	34,856.00	34,856.00	0.00		1.000	1.000
21023928	NCR NAT DPR SD LANO Maintenance	65020706	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654300000	7/1/22	12/31/99	100.00	36,928.00	36,928.00	0.00		1.000	1.000
21023928	NCR NAT DPR SD LANO Maintenance	65034238	Maintenance/Construction Technician I	14800	461680001	Appropriated	4654300000	7/1/21	12/31/99	100.00	50,450.00	0.00	50,450.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60032834	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	40,879.00	40,879.00	0.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60033174	Maintenance/Construction Technician I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60033237	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60095513	GUW*GN04	14800	461680001	Appropriated	4655200000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60095514	GUW*GN03	14800	461680001	Appropriated	4655200000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60095517	GroundsWrkr1*GN03	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	7,197.00	24,960.00	-17,763.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60095526	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023929	NCR NAT DPR WD STMO Maintenance	60096155	GUW*GN03	14800	461680001	Appropriated	4655200000	1/1/21	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60032846	Program Analyst II	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	71,391.00	71,391.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033034	Parks Chief Naturalist	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	50,070.00	50,070.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033040	Maintenance/Construction Supervisor II	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	44,149.00	44,149.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033048	Administrative Specialist II	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	36,429.00	36,429.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033059	Parks District Interpretation & Ed Spec	14800	461680005	Receipts	4652300000	7/1/22	12/31/99	100.00	46,525.00	46,525.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033060	Food Service Supervisor I	14800	461680005	Receipts	4652300000	7/1/22	12/31/99	100.00	38,378.00	38,378.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033061	Cook	14800	461680005	Receipts	4652300000	7/1/21	12/31/99	100.00	33,600.00	0.00	33,600.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033062	Housekeeping Supervisor I	14800	461680005	Receipts	4652300000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033063	Food Service Supervisor II	14800	461680005	Receipts	4652300000	7/1/22	12/31/99	100.00	44,127.00	44,127.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033064	Program Coordinator I	14800	461680005	Receipts	4652300000	7/1/22	12/31/99	100.00	45,036.00	45,036.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60033162	Administrative Officer II	14800	461680001	Appropriated	4655900000	7/1/22	12/31/99	100.00	53,049.00	53,049.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095121	GUW*GN04 (Kitchen)	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	4,761.00	0.00	4,761.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095122	GUW*GN03 (Kitchen)	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095123	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	4,761.00	24,960.00	-20,199.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095124	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	5,204.00	24,960.00	-19,756.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095125	GUW*GN03 (Kitchen)	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095126	MusmTech1*GN05	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095127	Houskeeper*GN01	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095128	GUW*GN04 (Kitchen)	14800	461680005	Receipts	4652300000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095129	AdminSpec1*GN06	14800	461680005	Receipts	4652300000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095130	Houskeeper*GN01	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095135	AdminSpec1*GN06 (Front Desk)	14800	461680005	Receipts	4652300000	7/1/15	12/31/99	100.00	4,761.00	29,120.00	-24,359.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095136	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	1,661.00	24,960.00	-23,299.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095137	GUW*GN03 (Kitchen Upkeep)	14800	461680001	Appropriated	4652300000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095138	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	13,010.00	24,960.00	-11,950.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095504	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	4,152.00	24,960.00	-20,808.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095506	GUW*GN04	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	4,152.00	0.00	4,152.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095822	MusmTech1*GN05	14800	461680005	Receipts	4652300000	7/1/15	12/31/99	100.00	5,279.00	0.00	5,279.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095823	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095824	MusmTech3*GN09	14800	461680001	Appropriated	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095825	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095826	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095827	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60095828	GUW*GN03 (Kitchen)	14800	461680005	Receipts	4652300000	7/1/15	12/31/99	100.00	5,279.00	24,960.00	-19,681.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095829	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095830	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095831	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	0.00	20,800.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095832	FoodSvcAsst*GN01	14800	461680005	Receipts	4652300000	7/1/15	12/31/99	100.00	5,279.00	29,120.00	-23,841.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095833	MusmTech3*GN09	14800	461680005	Receipts	4652300000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095834	MusmTech1*GN05	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	5,279.00	29,120.00	-23,841.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095835	MusmTech3*GN09	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	5,279.00	31,200.00	-25,921.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095836	MusmTech1*GN05	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	1,760.00	0.00	1,760.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095837	MusmTech1*GN05	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	1,760.00	0.00	1,760.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095838	MusmTech1*GN05	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	1,760.00	0.00	1,760.00		0.400	0.400
21023951	NCR NAT DPR DO Haw River	60095866	FoodSvcAsst*GN01	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	12,549.00	0.00	12,549.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60096084	SecurityGuard*GN03	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	5,000.00	29,120.00	-24,120.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60096088	SecurityGuard*GN03	14800	461680001	Appropriated	4652300000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	60096091	FoodSvcAsst*GN01	14800	461680001	Appropriated	4652300000	4/7/18	12/31/99	100.00	22,880.00	29,120.00	-6,240.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	65006613	Maintenance/Construction Technician I	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023951	NCR NAT DPR DO Haw River	65020700	Maintenance/Construction Technician III	14800	461680001	Appropriated	4652300000	7/1/22	12/31/99	100.00	39,660.00	39,660.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60032822	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657100000	7/1/21	12/31/99	100.00	36,188.00	0.00	36,188.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60032906	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651200000	12/8/21	12/31/99	100.00	35,305.00	0.00	35,305.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033010	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033089	Vehicle/Equipment Repair Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	37,851.00	37,851.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033106	Water/Wastewater Trmt Operator	14800	461680005	Receipts	4657100000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033107	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	42,375.00	42,375.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033108	Maintenance/Construction Supervisor III	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	51,190.00	51,190.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033127	Water/Wastewater Trmt Operator	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	47,180.00	47,180.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033128	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033129	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60033153	Vehicle/Equipment Repair Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	38,273.00	38,273.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	60091477	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023952	NCR NAT DPR SD JORD Maintenance	65032000	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	100.00	45,675.00	0.00	45,675.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60032808	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	40,879.00	40,879.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60032809	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	39,937.00	39,937.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033008	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033074	Maintenance/Construction Supervisor III	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	53,330.00	53,330.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033080	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	43,346.00	43,346.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033082	Vehicle/Equipment Repair Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	40,365.00	40,365.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033083	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033084	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033085	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033086	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	34,976.00	34,976.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033221	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657200000	7/1/21	12/31/99	100.00	39,497.00	0.00	39,497.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033223	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023953	NCR NAT DPR ND KELA Maintenance	60033224	Maintenance/Construction Technician II	14800	461680001	Appropriated	4657200000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
